,RunId,iteration,Step,meanIS,stdIS,meanCancer,stdCancer,CancerCells,CellsNK,CellsM1,CellsM2,CellsN1,CellsN2,AntiCancer,ProCancer,HAntiCancer,HProCancer,HTME,TumorGrowthRate
130,1,1,29,0.4,0.05,0.6,0.05,56,36,0,0,15,0,141,56,-329.40000000000003,1667.91,1338.51,0.03540360298858371
131,1,1,30,0.4,0.05,0.6,0.05,56,35,0,0,17,0,140,56,-329.40000000000003,1768.48,1439.08,0.033806894847844694
132,1,1,31,0.4,0.05,0.6,0.05,56,35,0,0,15,0,138,56,-331.84,1722.56,1390.72,0.03191189238889918
133,1,1,32,0.4,0.05,0.6,0.05,59,31,0,0,15,0,133,59,-292.8,1647.52,1354.72,0.029777572453400993
134,1,1,33,0.4,0.05,0.6,0.05,61,29,0,0,15,0,131,61,-274.5,1652.59,1378.09,0.027467268725459695
135,1,1,34,0.4,0.05,0.6,0.05,64,28,0,0,15,0,131,64,-274.5,1695.1900000000003,1420.6900000000003,0.025045581420158645
136,1,1,35,0.4,0.05,0.6,0.05,67,28,0,0,14,0,130,67,-274.5,1771.52,1497.02,0.022575439549337474
137,1,1,36,0.4,0.05,0.6,0.05,67,25,0,0,14,0,127,67,-256.2,1809.67,1553.47,0.02011549698253414
138,1,1,37,0.4,0.05,0.6,0.05,70,24,0,0,13,0,125,70,-256.2,1787.56,1531.36,0.017718003133072924
139,1,1,38,0.4,0.05,0.6,0.05,73,21,0,0,14,0,122,73,-237.9,1813.0,1575.1,0.01542724002584114
140,1,1,39,0.4,0.05,0.6,0.05,73,20,0,0,15,0,121,73,-239.11999999999998,1844.71,1605.5900000000001,0.013278565317215388
141,1,1,40,0.4,0.05,0.6,0.05,73,19,0,0,16,0,120,73,-237.9,1814.78,1576.8799999999999,0.011298050901617042
142,1,1,41,0.4,0.05,0.6,0.05,76,18,0,0,16,0,119,76,-234.24,1784.8500000000001,1550.6100000000001,0.009502663596515836
